Site,250m_16_days_EVI-0,250m_16_days_NDVI-0,Fpar_500m-0,Lai_500m-0,LST_Day_1km-0,LST_Night_1km-0,250m_16_days_EVI-1,250m_16_days_NDVI-1,Fpar_500m-1,Lai_500m-1,LST_Day_1km-1,LST_Night_1km-1,250m_16_days_EVI-2,250m_16_days_NDVI-2,Fpar_500m-2,Lai_500m-2,LST_Day_1km-2,LST_Night_1km-2,LATITUDE,LONGITUDE,FIRE_SIZE,FIRE_SIZE_CLASS,DATE,_classes
SWL56,-0.033932179,-0.066051415,-0.166275564,-0.525040152,11.95681562,4.579531712,0.004253998,-0.002945351,-0.028680178,-0.266162108,7.261238184,3.383606233,-0.005464099,-0.012543609,-0.061583912,-0.297578717,7.940243255,3.919482994,33.47886521,-110.2979107,28051,4,7/13/2020,1
SWL60,-0.023929605,-0.068814096,-0.183446026,-0.562149489,12.81254972,6.176808839,0.00018431,-0.028267112,-0.098542152,-0.417527582,9.276993784,4.919023058,-0.000161299,-0.024713401,-0.09812265,-0.391534286,10.02696222,5.449490694,33.38784519,-110.3906107,29639,4,7/13/2020,1
NRB6,-0.099795139,-0.190688831,-0.120072959,-0.437601318,-0.052881188,-3.122502679,-0.087133441,-0.158853011,-0.135339406,-0.456584079,0.255270057,-3.666179979,-0.076649435,-0.14186044,-0.107719633,-0.402647465,1.053864275,-1.605691774,47.92000712,-107.9848451,9.6,1,7/8/2020,0
SWA9,0.002523285,0.007905449,0.008333016,0.137587532,-0.638503146,0.226766363,0.010033772,0.009193028,0.026044635,0.261988343,-1.587755502,-0.058698882,0.004705816,0.01640531,0.034667491,0.364644874,-0.559216149,-0.424644462,35.72894647,-92.9097467,0.25,0,7/7/2020,0
NWC2,-0.023043393,-0.031633261,-0.146403264,-0.496960456,9.394776949,4.219957123,-0.033914502,-0.047325449,-0.170650853,-0.533897164,7.818630296,3.333439753,-0.03131847,-0.045987832,-0.171030233,-0.540853122,10.14087001,2.792154939,45.50505569,-120.3782141,93.8,2,7/4/2020,0
NWC8,0.023965194,0.086322751,0.030477681,-0.05083379,1.488123445,1.385617801,0.012144405,0.061104519,-0.001817443,-0.112558729,0.643265604,0.067825307,0.023917182,0.094563557,0.037206002,-0.037128101,1.571750543,0.397143481,44.99683578,-119.1275138,95,2,7/3/2020,0
SWS10,-0.062766187,-0.152227887,-0.125510504,-0.400796832,1.814947084,-3.716610319,-0.073147896,-0.158889614,-0.140595882,-0.432561848,2.242252186,-5.195302468,-0.084285441,-0.178909433,-0.177550232,-0.525296156,4.514181422,-4.479421067,36.58405,-103.88601,253,3,7/3/2020,0
GBG115,-0.051198177,-0.088703542,-0.080377612,-0.212956155,-2.007698044,-1.932390745,-0.067264071,-0.120570757,-0.09430274,-0.239596666,-3.568200664,-4.029466159,-0.071966098,-0.123016178,-0.096018843,-0.246222825,-3.076867795,-3.788231034,43.69643624,-113.0553124,6616.9,4,7/2/2020,1
SOL30,0.107599672,0.112487218,-0.088587996,-0.368518413,10.27280265,5.60855024,0.133372546,0.151324258,-0.017161378,-0.19402026,8.299796699,5.679765305,0.127668957,0.141506055,-0.026182967,-0.233671526,9.754138762,5.794441576,35.31833826,-118.7083457,2900,4,7/1/2020,1
RMC9,-0.042629643,-0.075318172,-0.011220896,-0.057664003,7.539824835,2.257381241,-0.039357328,-0.073381995,-0.001068618,-0.007963369,4.541263231,1.247917824,-0.0467237,-0.085597885,-0.021754704,-0.063400484,6.511545745,2.021462201,39.70733061,-104.2469963,97,2,6/30/2020,0
SAS16,-0.036170355,0.025460651,-0.076906054,-0.40873038,0.952136217,6.367505179,-0.028112154,0.035306841,-0.052033685,-0.307824733,1.363936853,6.472405072,-0.023260653,0.037685101,-0.039993621,-0.256186064,1.635453428,6.023541688,26.06336621,-81.17830029,95,2,6/30/2020,0
SAS16,-0.036170355,0.025460651,-0.076906054,-0.40873038,0.952136217,6.367505179,-0.028112154,0.035306841,-0.052033685,-0.307824733,1.363936853,6.472405072,-0.023260653,0.037685101,-0.039993621,-0.256186064,1.635453428,6.023541688,26.06336621,-81.17830029,95,2,6/30/2020,0
SWL8,-0.040966509,-0.037997167,-0.06871222,-0.299559525,0.729448748,-3.08808438,-0.049755953,-0.057417801,-0.110276052,-0.367471676,-3.325749702,-4.772709626,-0.044065899,-0.043248118,-0.085827479,-0.321977454,-1.074264901,-3.687132074,35.84006115,-109.3777051,12861,4,6/27/2020,1
GBG11,0.00769966,-0.019026885,-0.047776675,-0.16318349,8.850205069,1.000040722,0.013968329,-0.007788391,-0.022598586,-0.081382164,4.794950093,0.234812795,-9.20E-05,-0.030619377,-0.07901058,-0.213235165,7.833889246,0.88618561,39.42505585,-112.3469117,78065,4,6/26/2020,1
GBL46,0.003339269,-0.021974482,-0.09622793,-0.342155964,15.38489831,4.295221178,0.009607938,-0.010735987,-0.071049841,-0.260354637,11.32964334,3.52999325,-0.004452401,-0.033566974,-0.127461835,-0.392207639,14.36858249,4.181366065,39.42505585,-112.3469117,78065,4,6/26/2020,1
SAS43,0.045398528,0.111488001,0.045187479,0.259185308,-0.427140077,4.260102641,0.0573627,0.118341362,0.07892021,0.414077676,-0.183601309,4.907231421,0.061532927,0.121178858,0.08077884,0.396359565,-0.017521853,4.955291155,28.6751,-80.917,98,2,6/25/2020,0
SAS43,0.045398528,0.111488001,0.045187479,0.259185308,-0.427140077,4.260102641,0.0573627,0.118341362,0.07892021,0.414077676,-0.183601309,4.907231421,0.061532927,0.121178858,0.08077884,0.396359565,-0.017521853,4.955291155,28.6751,-80.917,98,2,6/25/2020,0
GBL14,-0.004517087,-0.031423124,-0.166432126,-0.48677986,16.43311988,5.974967881,0.009396466,-0.006780292,-0.114514757,-0.380117897,12.59014716,5.878373011,-0.00472918,-0.029054358,-0.16563103,-0.481938978,15.39638863,5.668521001,38.6733857,-113.1369117,17941,4,6/25/2020,1
SOA1,-0.1413832,-0.329394258,-0.328182407,-1.280856292,11.17665795,4.261416703,-0.137084031,-0.321867458,-0.308092426,-1.250576443,9.98752167,4.129102138,-0.135387176,-0.318865594,-0.295505338,-1.225509167,10.56457417,4.119509852,35.389404,-119.022759,0.25,0,6/21/2020,0
NOES69,0.043860146,0.156660089,0.177670297,0.677119216,-1.385399424,3.743974299,0.042071257,0.148602022,0.148656248,0.573617048,-2.975982618,2.584436745,0.053492249,0.163949936,0.188508748,0.766060882,-2.012330371,3.110914121,38.08416512,-120.2967129,9.7,2,6/20/2020,0
SWS76,-0.058788696,-0.139046664,-0.141725135,-0.486560413,9.798111463,4.52308367,-0.055379134,-0.133028204,-0.139817903,-0.484492793,6.882342706,3.459883991,-0.053037425,-0.125393825,-0.128333633,-0.459541779,7.277608558,3.737496169,31.75032501,-109.0064103,293,3,6/15/2020,0
AKB9,-0.088752971,-0.163263357,-0.027651706,-0.318705696,-4.356754332,-3.823653218,-0.078086725,-0.147185972,-0.027472888,-0.321487537,-4.038524757,-2.792119585,-0.075914434,-0.14761678,-0.081048826,-0.365562751,-6.917189686,-6.840347466,66.92891996,-157.2097278,9.9,1,6/14/2020,0
RMG50,-0.057440164,-0.111695374,-0.096802132,-0.246983976,1.657635678,-1.649722509,-0.04835017,-0.097254752,-0.084455996,-0.216595246,-0.982023058,-1.848605328,-0.044000333,-0.089144937,-0.074234968,-0.198251334,2.164342168,-1.267471784,43.89245011,-106.4006367,11635.1,4,6/14/2020,1
SWL87,-0.001249257,-0.058787656,-0.181642812,-0.571993716,15.68973621,8.926192611,0.0295067,-0.007315067,-0.079580799,-0.402901732,10.68480154,7.842865999,0.028021124,-0.005128953,-0.073881302,-0.390666693,11.53497157,8.213823633,33.62570516,-111.5620109,193455,4,6/13/2020,1
AKL40,-0.043918277,-0.074988945,-0.044456219,-0.160470721,-11.125857,-4.246523736,-0.053354681,-0.094303622,0.040218439,-0.017252922,-11.23470721,-4.420266319,-0.036595089,-0.060193214,0.135312605,0.270304963,-13.11710101,-6.347260651,60.77133362,-156.3967225,4976.8,4,6/13/2020,1
AKA12,-0.04961535,-0.103207594,-0.105802478,-0.416205979,-6.08535675,-3.914767202,-0.05111423,-0.106445266,-0.083008357,-0.362439341,-5.662248743,-4.049729323,-0.044099149,-0.095740436,-0.055664729,-0.268303342,-8.035913735,-6.57887042,65.8946213,-149.9937271,0.25,0,6/11/2020,0
SWL81,-0.032887895,-0.073436172,0.036729947,-0.033909618,-3.439897583,-2.304740626,-0.040465832,-0.090812628,0.009170458,-0.085019805,-7.04046409,-3.900575185,-0.035473039,-0.079566,0.043526647,-0.010894608,-4.876865814,-3.387496764,36.62759551,-112.3495113,71450,4,6/8/2020,1
NOL16,0.107673082,0.203832765,0.094016129,0.231084424,1.759727005,5.465613671,0.106223585,0.205156419,0.083492341,0.229613022,1.11740174,4.812944187,0.110889568,0.21231649,0.117773701,0.308056629,2.284659672,5.384359177,38.47049002,-122.0480182,1837,4,6/6/2020,1
NOL18,0.037068684,0.141652885,0.129095372,0.422631074,-2.200316412,4.715207033,0.024093945,0.120629722,0.049628429,0.173916392,-1.453411475,4.248573169,0.03281458,0.133033107,0.091418344,0.257142591,-0.663510549,4.395081586,39.121601,-122.839494,1944.1,4,6/6/2020,1
SWL48,-0.006568683,0.048169631,0.023024898,-0.085026191,0.860289568,2.233694587,-0.004650034,0.058337656,0.013274445,-0.103802782,-2.926566451,0.523914375,-0.003995205,0.060451443,0.028020069,-0.057258865,-1.509168802,1.128316413,33.41510525,-109.3116105,23142,4,6/6/2020,1
SWL61,-0.032786035,-0.070204379,-0.184893823,-0.562425541,13.00390437,6.278998183,-0.003022476,-0.019839074,-0.073416449,-0.35993121,8.258607117,4.865580942,-0.003705142,-0.017237866,-0.074574056,-0.329244888,9.601970451,5.396108937,33.4345052,-110.3581107,30408,4,6/5/2020,1
SWL85,-0.029580252,-0.090525628,-0.100631599,-0.411863899,9.479951417,9.079359007,-0.022934601,-0.076107652,-0.078059357,-0.377772298,5.965953364,7.343698582,-0.025938475,-0.081166852,-0.084283667,-0.391106705,7.430403072,8.017924594,32.37803502,-110.9265107,119978,4,6/5/2020,1
SWS55,-0.034233595,-0.114695692,-0.084777122,-0.347194975,6.751579543,1.173396037,-0.037277986,-0.114983144,-0.096382466,-0.339386488,5.266824213,0.869614827,-0.040609955,-0.124209885,-0.107520589,-0.380447991,6.827447311,1.495135168,35.1735,-103.6161,284.75,3,6/5/2020,0
GBG64,-0.071333243,-0.148753586,-0.14422102,-0.353128595,8.693689141,2.48848764,-0.074347607,-0.150691587,-0.146084742,-0.354455193,6.206049626,1.970953939,-0.058056621,-0.128719411,-0.123422208,-0.319616697,7.677627532,2.238021925,40.34508882,-114.0597121,7153.9,4,5/30/2020,1
SAS59,0.016452199,0.046732061,0.024764555,0.042104755,0.984291192,4.764796186,0.022692083,0.059289677,0.065738496,0.244729227,0.76331398,5.635964228,0.026876576,0.058529767,0.060886732,0.212134376,1.084031873,5.789928668,28.3586,-81.1838,99,2,5/30/2020,0
SWL52,-0.004817344,-0.036508344,-0.119979103,-0.454701002,10.5251656,10.70612221,0.008709732,-0.010099171,-0.085959782,-0.398484892,6.600300347,8.828100199,0.006721486,-0.015508709,-0.077806669,-0.374054251,8.385650689,9.394491977,33.40184515,-111.2973109,24729,4,5/30/2020,1
SAS59,0.016452199,0.046732061,0.024764555,0.042104755,0.984291192,4.764796186,0.022692083,0.059289677,0.065738496,0.244729227,0.76331398,5.635964228,0.026876576,0.058529767,0.060886732,0.212134376,1.084031873,5.789928668,28.3586,-81.1838,99,2,5/30/2020,0
NOES37,-0.019260829,-0.022044802,-0.018684189,-0.143907414,0.769506629,1.039315454,-0.040635907,-0.052896748,-0.11148457,-0.414999708,1.423115029,0.677371567,-0.031576329,-0.044957311,-0.068837607,-0.334185953,2.574500353,0.912114354,39.040321,-122.923235,9.2,2,5/24/2020,0
RMB11,0.013131452,0.011548315,0.073306702,0.149588359,2.763829691,0.89329726,-0.003769712,-0.020193536,0.038089459,0.083836385,-0.396280431,-0.191213469,0.006937913,-0.003773179,0.065895146,0.156220608,-0.146545003,-0.234783085,39.54650621,-107.5895107,9.7,1,5/22/2020,0
EAC6,0.170299805,0.381036228,0.25952883,1.115063627,14.40039517,11.88696588,0.165457162,0.384454631,0.241448804,1.018874282,13.86455358,11.88846393,0.159890392,0.382757559,0.233560544,0.9726601,14.24373694,11.51416099,39.91581,-74.35683,99,2,5/17/2020,0
GBB12,-0.049577712,-0.088887613,-0.037826637,-0.102781822,4.687412457,0.693839947,-0.069591811,-0.119078441,-0.059447138,-0.141249009,2.065160369,-0.748028195,-0.048231691,-0.088446238,-0.026453847,-0.083272052,3.159807231,-0.621252354,40.90791574,-115.6938125,9.8,1,5/11/2020,0
GBC8,-0.061858599,-0.111674333,-0.088950074,-0.218035786,11.78786352,3.98393076,-0.061877434,-0.108329737,-0.088029499,-0.212882836,10.02834615,3.767046195,-0.061365082,-0.110619968,-0.091628925,-0.222986434,11.1524532,3.463772657,39.61696889,-119.3078088,96,2,5/10/2020,0
SWL72,-0.033468663,-0.114515789,-0.175345859,-0.564678326,12.17196725,4.950492696,-0.027907364,-0.103653258,-0.14668824,-0.514217502,9.409700266,4.352145872,-0.02368248,-0.090737143,-0.13051149,-0.481906957,9.823423233,4.340705085,36.5223054,-113.8650116,38628,4,5/10/2020,1
RMA1,0.109044309,0.335048195,0.242584016,0.548414723,-4.079886663,1.316888,0.10141858,0.304099806,0.203136155,0.43228419,-4.113155916,0.060391414,0.107656285,0.309315665,0.199342577,0.433277019,-4.534887663,-0.497179998,39.39167633,-105.4649102,0.25,0,5/4/2020,0
GBA4,-0.013645884,-0.051562884,-0.092629192,-0.235376911,17.24206265,13.36810051,-0.01434489,-0.052195585,-0.093460155,-0.237124168,15.70416096,13.27714058,-0.012204398,-0.049237896,-0.089379039,-0.229117909,15.68725469,12.36303206,36.11014528,-115.0259118,0.25,0,5/3/2020,0
SWS61,-0.068108231,-0.149672716,-0.132927722,-0.448794166,5.302066894,0.261078185,-0.079707682,-0.16702579,-0.17919476,-0.539606025,5.726574153,0.287411908,-0.083968213,-0.172232247,-0.192811315,-0.562036629,7.146283699,-0.212653485,35.0143,-104.4778,286.3,3,3/30/2020,0
RMB12,0.016854204,0.026330112,0.088089689,0.218666659,0.029827432,-0.744094852,0.001897848,-0.003230993,0.050900377,0.14655404,-2.387063425,-1.974106823,0.011898238,0.007520936,0.08613024,0.246554205,-3.133561256,-1.989564546,39.40200622,-107.1239106,9.7,1,3/18/2020,0
SWC18,0.004406667,-0.037947409,-0.045950946,-0.318043126,0.718851538,-0.793326647,0.015739191,-0.029688067,-0.049598789,-0.375327348,0.86535981,-0.309685817,0.012273757,-0.029509987,-0.042123619,-0.355881856,0.388041358,-0.83126118,36.258752,-91.716526,99,2,3/8/2020,0
SAL58,-0.132363121,-0.262736267,-0.217094946,-1.030362499,1.900691701,-5.627291316,-0.129291068,-0.262682702,-0.210094947,-1.009831564,1.114258478,-5.415412785,-0.123092322,-0.252142571,-0.192904767,-0.928312289,0.455851501,-5.294980357,36.6173,-100.6099,29189,4,3/7/2020,1
SWD11,0.008723329,0.053477769,0.034480014,0.299808795,0.808908887,1.701096452,0.011368782,0.052989695,0.025755461,0.188133923,1.157250436,2.072174311,0.016789743,0.055600584,0.045810799,0.283666695,0.897678531,1.845541651,34.530526,-92.918615,267,3,3/7/2020,0
SAL58,-0.132363121,-0.262736267,-0.217094946,-1.030362499,1.900691701,-5.627291316,-0.129291068,-0.262682702,-0.210094947,-1.009831564,1.114258478,-5.415412785,-0.123092322,-0.252142571,-0.192904767,-0.928312289,0.455851501,-5.294980357,36.6173,-100.6099,29189,4,3/7/2020,1
RMS5,0.084331412,0.103843207,0.052144153,0.113824676,10.10781374,7.014154844,0.074611433,0.09584775,0.058665521,0.182683887,7.082408439,6.480710613,0.086753085,0.110593876,0.075729751,0.156862799,8.296213801,6.880264378,39.93585958,-98.03354474,250,3,3/7/2020,0
RMS8,0.088505291,0.141534461,0.067129685,0.140281421,11.21431302,7.952842371,0.092757544,0.149990144,0.078091894,0.156815538,9.907441922,8.400786185,0.105375345,0.161205271,0.102454776,0.281091142,9.243960441,8.899569957,38.3925266,-96.96670989,250,3,3/4/2020,0
NWD28,-0.003182138,-0.046287747,-0.117538699,-0.420200154,12.41559507,4.487893561,-0.014379229,-0.0701519,-0.154004682,-0.504064064,12.47588478,3.57929792,-0.014685453,-0.067360647,-0.159847188,-0.510986904,12.92338656,2.971704081,37.32960617,-103.3462095,298.59,3,1/23/2020,0
RMD14,0.040526296,0.046108547,0.001095257,-0.021010528,7.600177761,5.044457444,0.029329204,0.022244394,-0.035370726,-0.104874438,7.66046748,4.135861803,0.02902298,0.025035647,-0.041213232,-0.111797277,8.107969251,3.528267964,37.32960617,-103.3462095,298.59,3,1/23/2020,0
SAL17,-0.127633894,-0.249346775,-0.199379231,-0.974776062,1.328479844,-3.80657649,-0.126491791,-0.247954865,-0.195638672,-0.972327866,0.885104106,-4.881627614,-0.126658841,-0.245666534,-0.19959756,-0.961280839,-0.008794564,-4.986476408,36.4307,-99.8034,8275,4,11/26/2019,1
SAL17,-0.127633894,-0.249346775,-0.199379231,-0.974776062,1.328479844,-3.80657649,-0.126491791,-0.247954865,-0.195638672,-0.972327866,0.885104106,-4.881627614,-0.126658841,-0.245666534,-0.19959756,-0.961280839,-0.008794564,-4.986476408,36.4307,-99.8034,8275,4,11/26/2019,1
SOL35,0.099301346,0.272658319,0.129310077,0.414800759,1.004841682,5.955183661,0.097097101,0.261521376,0.116275552,0.359438563,1.518560922,5.623175899,0.11136468,0.296771224,0.172390264,0.578412152,-0.74180631,5.018773801,34.51444444,-119.7927778,3126,4,11/25/2019,1
EAB2,0.110953428,0.195180906,0.094938548,0.608896104,17.12718025,12.46799807,0.111676871,0.193227938,0.080145775,0.537683699,15.80429065,11.6567697,0.107070517,0.19184929,0.080292393,0.53675849,16.22832108,11.52159344,40.8323,-74.4168,9,1,11/16/2019,0
NOL32,0.064203068,0.178814019,0.109182999,0.282032433,-0.504741803,4.42095662,0.045140814,0.164674986,0.056621711,0.121919362,1.068967453,4.804770543,0.056828016,0.172466383,0.081751377,0.227616005,-0.63060022,3.976017201,40.0614,-122.6258,2534,4,11/3/2019,1
SOG14,0.041194337,-0.015329155,-0.137519527,-0.671560732,7.966917366,4.282897192,0.021746536,-0.04857202,-0.197151275,-0.848528703,11.01647594,4.34892828,0.049562867,-0.003315411,-0.114882263,-0.584514586,7.157960582,3.517574765,34.3372222,-119.0533333,9999,4,10/31/2019,1
SOL75,0.039320295,0.065959775,-0.096695944,-0.374576442,8.525220649,4.817395319,0.030321224,0.047087038,-0.120519697,-0.450209523,10.55082496,5.110905919,0.046653467,0.086623365,-0.048013393,-0.28366559,6.85750121,3.787880407,34.47277778,-118.3677778,4615,4,10/24/2019,1
NOG83,0.036486333,0.069272442,-0.029247002,-0.156681969,1.896470336,2.499431888,0.038301822,0.073163457,-0.002130783,-0.077727052,2.740014899,3.282899954,0.047910042,0.080857164,0.010916313,-0.01669943,1.446458558,2.341746317,38.7961,-122.7664,76825,4,10/23/2019,1
RMA4,0.081349729,0.2087583,0.15305686,0.326816439,-3.991145252,0.76962246,0.080514725,0.212798048,0.144463236,0.283231259,-2.125539479,0.897028137,0.076583319,0.191320938,0.118315377,0.249998441,-5.704664413,-0.901545345,38.96222222,-105.0055556,0.25,0,10/22/2019,0
SWS65,-0.048068642,-0.088498796,0.090814814,0.162454412,-11.08781924,-5.700757754,-0.050995883,-0.075455196,0.112959785,0.159696621,-8.431476025,-5.278573291,-0.055297483,-0.106975834,0.091641606,0.160627997,-13.16518756,-7.098522755,35.916667,-106.588889,289,3,10/16/2019,0
NWC16,0.032554604,0.039599907,-0.033932033,-0.165235654,3.841203852,1.227307414,0.033208778,0.032310242,-0.053611575,-0.239294007,6.168070548,1.802180881,0.024378243,0.028740184,-0.068913308,-0.255616861,3.490522517,1.238053088,45.6586,-118.5789,98,2,10/10/2019,0
SAG20,-0.091011716,-0.126744013,-0.151943656,-0.913405619,3.633520617,9.219828252,-0.087906848,-0.127731282,-0.139346516,-0.858972483,3.087595636,8.195672674,-0.086580151,-0.136152483,-0.138447424,-0.940764005,2.785878091,7.508825659,29.9382,-93.5487,7433,4,10/7/2019,1
SOA7,-0.064667975,-0.098260795,-0.152057526,-0.75869314,0.569204771,-0.559244684,-0.06962287,-0.109659671,-0.162761276,-0.788691069,1.749737659,-0.426342383,-0.060694452,-0.098958431,-0.137189585,-0.7106665,-1.117744011,-1.537728891,35.466666,-118.516666,0.25,0,9/8/2019,0
RMC5,0.03327637,0.027725849,-0.00635509,-0.020236393,7.710863651,4.370755121,0.03328492,0.027303841,-0.013385103,-0.044369898,7.807592601,4.646656632,0.022302429,0.016761496,-0.034538012,-0.088184449,6.962732211,3.537471703,37.33,-103.1077778,95,2,9/7/2019,0
NOL17,0.008216422,0.0695196,0.082294657,0.207845135,-4.450782422,0.087959709,0.006326591,0.065823804,0.071060302,0.168920582,-3.182523128,0.049049608,0.005315135,0.058569287,0.053603977,0.121300473,-4.092294677,-0.61818214,41.86666667,-122.6686111,1872,4,9/5/2019,1
SOL49,0.050222154,0.016336668,0.025978138,-0.146730341,0.507720398,-0.769877409,0.036361541,-0.001469783,-0.023980994,-0.270426423,0.507720398,-0.769877409,0.044888072,0.010557705,0.009907895,-0.18207746,0.507720398,-0.769877409,33.933333,-117.416666,3866,4,9/5/2019,1
GBL19,-0.017658728,-0.042524915,-0.171835522,-0.487298775,15.32440105,4.843716553,-0.01686505,-0.040646851,-0.178578689,-0.503473354,17.19769967,4.351302019,-0.007234529,-0.026061762,-0.145469667,-0.432823759,12.52929609,3.996708106,38.0028,-113.1514,19151,4,9/5/2019,1
RMG49,-0.035973269,-0.05151629,0.013676297,-0.005453972,-14.07885968,-6.372036484,-0.035050093,-0.058064007,0.012204635,-0.004610647,-15.26548609,-7.407450317,-0.037246681,-0.06231682,0.003507768,-0.030451868,-16.60949953,-7.928184045,44.37666667,-109.88,11180,4,9/2/2019,1
SWG59,0.091708098,0.177020259,0.270215812,0.754127535,-1.076584323,3.361336354,0.087462857,0.170964302,0.291106561,0.778768769,1.673051268,3.702205407,0.080893003,0.158333294,0.244164181,0.649997666,-1.816800755,1.898898019,35.04416667,-111.84,5925,4,9/2/2019,1
SWS60,-0.038912489,-0.092261705,-0.0615064,-0.266985571,6.374754431,1.409549544,-0.050050229,-0.114831397,-0.112161396,-0.392372303,7.88411278,0.602187126,-0.046003827,-0.108865234,-0.098696445,-0.356066476,6.790090074,0.060836186,33.70438,-103.33156,286,3,9/1/2019,0
AKB1,-0.06313129,-0.124494217,-0.124029735,-0.476686382,-6.886427299,-6.111422269,-0.083867641,-0.161745179,-0.134490572,-0.534382035,-7.06059211,-5.155895068,-0.069580816,-0.133696941,-0.143681142,-0.540023711,-5.884817319,-4.07095106,66.82,-141.4953,9.5,1,8/26/2019,0
NRD31,-0.018641408,-0.001049368,0.062571954,-0.010152755,-5.894308982,-2.485009055,-0.032707894,-0.036039749,0.016566925,-0.117605934,-6.291124094,-2.259264354,-0.031480939,-0.039856113,0.015820629,-0.126731349,-8.268857171,-3.274266803,46.47305556,-113.7580556,297,3,8/19/2019,0
NRB23,-0.091434134,-0.158010256,-0.148493716,-0.487274387,3.014168122,0.407369613,-0.108038015,-0.19053118,-0.159765519,-0.502734783,0.115542064,-2.000555628,-0.093583041,-0.160523791,-0.139689047,-0.4732955,-1.265212156,-2.474894062,47.46862963,-107.9339061,9.8,1,8/12/2019,0
NRD13,-0.116377258,-0.250815135,-0.082606283,-0.338719376,-24.23226294,-14.06396981,-0.116377258,-0.250815135,-0.087970181,-0.309427297,-24.23226294,-14.06396981,-0.116377258,-0.250815135,-0.096876558,-0.334243147,-24.23226294,-14.06396981,46.3669,-105.8722,281.1,3,8/6/2019,0
NWD26,-0.067572644,-0.161371822,-0.098743349,-0.435945157,6.742131873,1.82997541,-0.069417753,-0.166662642,-0.16682627,-0.555391274,8.735392812,2.319873659,-0.072240215,-0.16583482,-0.153043391,-0.510593654,6.370290063,2.03884181,41.65227,-112.7003,298.12,3,8/5/2019,0
